player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season,master_id,player_name_us,player_name_tm,player_id_tm,goals_p90,expectedGoals_p90,shotsOnTarget_p90,totalShots_p90,bigChancesMissed_p90,bigChancesCreated_p90,goalConversionPercentage_p90,headedGoals_p90,shotsFromInsideTheBox_p90,assists_p90,expectedAssists_p90,keyPasses_p90,totalPasses_p90,accuratePasses_p90,accuratePassesPercentage_p90,accurateLongBalls_p90,accurateLongBallsPercentage_p90,accurateCrosses_p90,accurateCrossesPercentage_p90,totalCross_p90,accurateFinalThirdPasses_p90,passToAssist_p90,successfulDribbles_p90,successfulDribblesPercentage_p90,totalContest_p90,touches_p90,dispossessed_p90,possessionLost_p90,possessionWonAttThird_p90,wasFouled_p90,ballRecovery_p90,offsides_p90,tackles_p90,tacklesWon_p90,interceptions_p90,blockedShots_p90,clearances_p90,outfielderBlocks_p90,errorLeadToGoal_p90,errorLeadToShot_p90,groundDuelsWon_p90,groundDuelsWonPercentage_p90,aerialDuelsWon_p90,aerialDuelsWonPercentage_p90,dribbledPast_p90,duelLost_p90,fouls_p90,yellowCards_p90,redCards_p90,penaltyConceded_p90,penaltyWon_p90,saves_p90,goalsPrevented_p90,cleanSheet_p90,goalsConceded_p90,penaltySave_p90,penaltyFaced_p90,highClaims_p90,runsOut_p90,successfulRunsOut_p90,punches_p90,savedShotsFromInsideTheBox_p90,savedShotsFromOutsideTheBox_p90,crossesNotClaimed_p90,penaltiesTaken_p90,penaltyGoals_p90,rating_p90,accumulation_p90,shots_us,xGChain_us,xGBuildup_us,xA_us,ppda,oppda,deep,odc,xg,xg_against,np_xg,xp,position_tm,age_tm,height,nationality,market_value,contract_expires,date_of_birth,joined,signed_from,postes_list
Tyrone Mings,Aston Villa,17,1323,0,1.37,1,9,2,1,0.0,0,9,0,0.42,5,936,842,89.96,37,42.05,1,25.0,4,82,0,2,33.33,6,1109,3,110,0,9,47,0,5,2,11,4,83,9.0,0,1,14,45.16,40,59.7,2,44,10,1,0,0,0,0,,3,23,0,0,0,0,0,0,0,0,0,0,0,6.65,England Premier League,total,25/26,5dc445cdc6c5,Tyrone Mings,Tyrone Mings,253677.0,0.0,0.09,0.07,0.61,0.14,0.07,0.0,0.0,0.61,0.0,0.03,0.34,63.67,57.28,89.96,2.52,42.05,0.07,25.0,0.27,5.58,0.0,0.14,33.33,0.41,75.44,0.2,7.48,0.0,0.61,3.2,0.0,0.34,0.14,0.75,0.27,5.65,0.61,0.0,0.07,0.95,45.16,2.72,59.7,0.14,2.99,0.68,0.07,0.0,0.0,0.0,0.0,,0.2,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,9.0,3.90316248126328,3.59125361405313,0.7093149498105049,13.049546844228033,10.937199100799749,293.0,217.0,56.203311,56.682839,56.203311,51.0701,Centre-Back,33.0,1.96,England,€4.00m,"Jun 30, 2027","Mar 13, 1993","Jul 8, 2019",,"[""CB""]"
Georginio Rutter,Brighton & Hove Albion,32,1804,3,3.02,14,42,3,8,7.14,0,27,3,2.93,25,436,303,69.5,16,57.14,3,14.29,21,152,0,28,43.08,65,925,59,353,19,34,60,11,32,20,11,14,26,1.0,0,0,94,40.34,19,38.0,15,170,30,2,0,0,1,0,,2,20,0,0,0,0,0,0,0,0,0,0,0,6.65,England Premier League,total,25/26,bcfb8e526586,Georginio Rutter,Georginio Rutter,538977.0,0.15,0.15,0.7,2.1,0.15,0.4,7.14,0.0,1.35,0.15,0.15,1.25,21.75,15.12,69.5,0.8,57.14,0.15,14.29,1.05,7.58,0.0,1.4,43.08,3.24,46.15,2.94,17.61,0.95,1.7,2.99,0.55,1.6,1.0,0.55,0.7,1.3,0.05,0.0,0.0,4.69,40.34,0.95,38.0,0.75,8.48,1.5,0.1,0.0,0.0,0.05,0.0,,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,42.0,10.858153810724616,4.214052898809314,4.598605487495661,,,,,,,,,Centre-Forward,24.0,1.82,France,€30.00m,"Jun 30, 2028","Apr 20, 2002","Aug 19, 2024",,"[""CF""]"
Jamie Gittens,Chelsea,16,495,0,0.82,2,10,1,2,0.0,0,5,2,0.93,9,149,118,79.19,3,75.0,3,23.08,13,49,0,13,61.9,21,255,4,68,2,8,15,2,8,3,2,6,3,1.0,0,0,29,59.18,3,30.0,3,27,6,0,0,0,0,0,,1,7,0,0,0,0,0,0,0,0,0,0,0,6.65,England Premier League,total,25/26,7781ca08fc4a,Jamie Bynoe-Gittens,Jamie Gittens,670882.0,0.0,0.15,0.36,1.82,0.18,0.36,0.0,0.0,0.91,0.36,0.17,1.64,27.09,21.45,79.19,0.55,75.0,0.55,23.08,2.36,8.91,0.0,2.36,61.9,3.82,46.36,0.73,12.36,0.36,1.45,2.73,0.36,1.45,0.55,0.36,1.09,0.55,0.18,0.0,0.0,5.27,59.18,0.55,30.0,0.55,4.91,1.09,0.0,0.0,0.0,0.0,0.0,,0.18,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,10.0,2.936161085963249,1.3098940197378397,0.978217288851738,10.61801947096298,17.233086503424232,273.0,252.0,72.21246,58.117463,66.123101,58.8512,Left Winger,21.0,1.78,England,€35.00m,"Jun 30, 2032","Aug 8, 2004","Jul 5, 2025",,"[""W""]"
Wilson Isidor,Sunderland,32,1173,6,4.75,17,43,2,0,13.95,1,39,0,0.39,0,135,81,60.0,1,14.29,0,0.0,0,41,0,6,25.0,24,302,14,111,3,7,23,11,11,8,1,12,15,1.0,0,0,24,32.88,25,26.32,5,119,14,1,0,0,0,0,,1,17,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,ca0b8ceb5909,Wilson Isidor,Wilson Isidor,494237.0,0.46,0.36,1.3,3.3,0.15,0.0,13.95,0.08,2.99,0.0,0.03,0.0,10.36,6.21,60.0,0.08,14.29,0.0,0.0,0.0,3.15,0.0,0.46,25.0,1.84,23.17,1.07,8.52,0.23,0.54,1.76,0.84,0.84,0.61,0.08,0.92,1.15,0.08,0.0,0.0,1.84,32.88,1.92,26.32,0.38,9.13,1.07,0.08,0.0,0.0,0.0,0.0,,0.08,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,43.0,6.032191339880228,0.6748491153120995,0.0,13.660759223603952,11.04979268639203,212.0,305.0,43.136381,60.336975,39.3305746,42.0286,Centre-Forward,25.0,1.86,Haiti,€18.00m,"Jun 30, 2028","Aug 27, 2000","Feb 1, 2025",,"[""CF""]"
Dan Ndoye,Nottingham Forest,24,1176,1,1.06,4,15,1,2,6.67,1,10,1,1.54,14,282,221,78.37,7,53.85,9,21.43,42,99,0,13,39.39,33,555,19,179,4,22,50,9,23,13,10,4,12,2.0,0,0,58,46.77,11,44.0,12,80,16,1,0,0,0,0,,0,17,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,54840051d038,Dan Ndoye,Dan Ndoye,365108.0,0.08,0.08,0.31,1.15,0.08,0.15,6.67,0.08,0.77,0.08,0.12,1.07,21.58,16.91,78.37,0.54,53.85,0.69,21.43,3.21,7.58,0.0,0.99,39.39,2.53,42.47,1.45,13.7,0.31,1.68,3.83,0.69,1.76,0.99,0.77,0.31,0.92,0.15,0.0,0.0,4.44,46.77,0.84,44.0,0.92,6.12,1.22,0.08,0.0,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,15.0,4.023802410811186,1.8127466365695,1.552884567528963,14.889913525297573,10.191859028055797,210.0,294.0,48.936246,64.739616,46.652752,42.2415,Right Winger,25.0,1.84,Switzerland,€35.00m,"Jun 30, 2030","Oct 25, 2000","Jul 31, 2025",,"[""W""]"
Carlos Baleba,Brighton & Hove Albion,31,1677,0,0.75,2,20,1,1,0.0,0,2,0,0.76,9,748,644,86.1,34,56.67,0,0.0,0,105,0,12,48.0,25,1045,19,172,12,24,105,0,37,20,29,8,32,6.0,0,5,73,47.4,29,58.0,18,102,31,5,0,1,0,0,,2,19,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,2f566168e7a9,Carlos Baleba,Carlos Baleba,973085.0,0.0,0.04,0.11,1.07,0.05,0.05,0.0,0.0,0.11,0.0,0.04,0.48,40.14,34.56,86.1,1.82,56.67,0.0,0.0,0.0,5.64,0.0,0.64,48.0,1.34,56.08,1.02,9.23,0.64,1.29,5.64,0.0,1.99,1.07,1.56,0.43,1.72,0.32,0.0,0.27,3.92,47.4,1.56,58.0,0.97,5.47,1.66,0.27,0.0,0.05,0.0,0.0,,0.11,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,20.0,5.856022956781089,4.607899966649711,0.812482200562954,,,,,,,,,Defensive Midfield,22.0,1.79,Cameroon,€55.00m,"Jun 30, 2028","Jan 3, 2004","Aug 29, 2023",,"[""DM""]"
Yerson Mosquera,Wolverhampton,27,2142,0,2.52,6,30,4,1,0.0,0,28,0,0.69,11,796,641,80.53,22,27.5,2,10.53,19,88,0,9,39.13,23,1395,5,294,0,44,93,1,62,39,30,8,114,17.0,0,2,113,63.13,47,44.76,17,124,34,11,0,2,0,0,,4,40,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,26066184ad23,Yerson Mosquera,Yerson Mosquera,716276.0,0.0,0.11,0.25,1.26,0.17,0.04,0.0,0.0,1.18,0.0,0.03,0.46,33.45,26.93,80.53,0.92,27.5,0.08,10.53,0.8,3.7,0.0,0.38,39.13,0.97,58.61,0.21,12.35,0.0,1.85,3.91,0.04,2.61,1.64,1.26,0.34,4.79,0.71,0.0,0.08,4.75,63.13,1.97,44.76,0.71,5.21,1.43,0.46,0.0,0.08,0.0,0.0,,0.17,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,30.0,5.853062177076936,3.759005693718791,1.202757162041962,,,,,,,,,Centre-Back,25.0,1.88,Colombia,€12.00m,"Jun 30, 2030","May 2, 2001","Jul 1, 2021",,"[""CB""]"
Harrison Armstrong,Everton,13,537,0,0.79,2,5,1,0,0.0,0,5,0,0.21,4,206,166,80.58,5,62.5,0,0.0,2,61,0,1,14.29,7,291,8,69,5,14,25,2,13,10,4,1,8,1.0,0,0,28,56.0,6,46.15,3,29,6,0,0,0,0,0,,1,11,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,59f9ae13efde,Harrison Armstrong,Harrison Armstrong,1107733.0,0.0,0.13,0.34,0.84,0.17,0.0,0.0,0.0,0.84,0.0,0.04,0.67,34.53,27.82,80.58,0.84,62.5,0.0,0.0,0.34,10.22,0.0,0.17,14.29,1.17,48.77,1.34,11.56,0.84,2.35,4.19,0.34,2.18,1.68,0.67,0.17,1.34,0.17,0.0,0.0,4.69,56.0,1.01,46.15,0.5,4.86,1.01,0.0,0.0,0.0,0.0,0.0,,0.17,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,5.0,1.601274512708187,1.3438003733754158,0.1213887110352516,14.56928803397943,9.852635150534786,211.0,286.0,49.870275,59.994855,48.347935,46.1733,Central Midfield,19.0,1.85,England,€12.00m,"Jun 30, 2028","Jan 19, 2007","Jul 1, 2024",,"[""CM""]"
Malo Gusto,Chelsea,34,2267,2,1.56,6,12,1,4,16.67,1,7,3,2.99,28,1264,1097,86.79,41,49.4,12,20.69,58,308,1,13,52.0,25,1807,16,316,10,20,122,1,53,24,31,3,39,5.0,1,1,86,55.48,15,45.45,22,87,20,3,1,1,0,0,,3,36,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,f3d2e4d5d305,Malo Gusto,Malo Gusto,620322.0,0.08,0.06,0.24,0.48,0.04,0.16,16.67,0.04,0.28,0.12,0.12,1.11,50.18,43.55,86.79,1.63,49.4,0.48,20.69,2.3,12.23,0.04,0.52,52.0,0.99,71.74,0.64,12.55,0.4,0.79,4.84,0.04,2.1,0.95,1.23,0.12,1.55,0.2,0.04,0.04,3.41,55.48,0.6,45.45,0.87,3.45,0.79,0.12,0.04,0.04,0.0,0.0,,0.12,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,12.0,16.337898954749107,13.553333889693022,3.805633621290326,10.61801947096298,17.233086503424232,273.0,252.0,72.21246,58.117463,66.123101,58.8512,Right-Back,22.0,1.78,France,€35.00m,"Jun 30, 2030","May 19, 2003","Jan 29, 2023",,"[""FB""]"
Maxime Estève,Burnley,34,2937,0,0.72,1,10,0,1,0.0,0,9,0,0.66,7,1347,1170,86.86,52,37.96,2,33.33,6,92,0,3,60.0,5,1787,3,199,2,12,114,0,44,26,37,1,221,33.0,2,1,59,64.13,80,67.8,15,71,13,1,0,0,0,0,,1,70,0,0,0,0,0,0,0,0,0,0,0,6.64,England Premier League,total,25/26,4812f761944d,Maxime Estève,Maxime Estève,842341.0,0.0,0.02,0.03,0.31,0.0,0.03,0.0,0.0,0.28,0.0,0.02,0.21,41.28,35.85,86.86,1.59,37.96,0.06,33.33,0.18,2.82,0.0,0.09,60.0,0.15,54.76,0.09,6.1,0.06,0.37,3.49,0.0,1.35,0.8,1.13,0.03,6.77,1.01,0.06,0.03,1.81,64.13,2.45,67.8,0.46,2.18,0.4,0.03,0.0,0.0,0.0,0.0,,0.03,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,per90,10.0,4.438025475479662,4.28961091581732,0.7021042061969638,13.956387044716806,11.769921940782725,163.0,363.0,36.941275,82.584076,35.418942,24.3057,Centre-Back,23.0,1.93,France,€25.00m,"Jun 30, 2030","May 26, 2002","Jul 1, 2024",,"[""CB""]"
Gabriel Gudmundsson,Leeds United,32,2642,0,1.1,3,18,0,4,0.0,0,11,0,2.75,21,957,730,76.28,30,28.57,24,26.37,91,169,0,39,52.7,74,1730,26,475,9,56,112,3,65,44,27,5,83,7.0,1,0,160,56.74,18,36.0,30,154,31,4,1,0,0,0,,3,45,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,3e3f84e972d5,Gabriel Gudmundsson,Gabriel Gudmundsson,362108.0,0.0,0.04,0.1,0.61,0.0,0.14,0.0,0.0,0.37,0.0,0.09,0.72,32.6,24.87,76.28,1.02,28.57,0.82,26.37,3.1,5.76,0.0,1.33,52.7,2.52,58.93,0.89,16.18,0.31,1.91,3.82,0.1,2.21,1.5,0.92,0.17,2.83,0.24,0.03,0.0,5.45,56.74,0.61,36.0,1.02,5.25,1.06,0.14,0.03,0.0,0.0,0.0,,0.1,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,18.0,6.76558150164783,4.271107049658895,3.1013932153582573,,,,,,,,,Left-Back,27.0,1.8,Sweden,€20.00m,"Jun 30, 2029","Apr 29, 1999","Jul 8, 2025",,"[""FB""]"
Chris Rigg,Sunderland,18,773,1,0.84,3,12,0,2,8.33,0,9,1,1.15,9,213,153,71.83,10,47.62,4,36.36,11,53,0,7,53.85,13,323,5,95,2,8,29,2,13,8,4,3,10,1.0,0,1,28,53.85,4,30.77,5,33,8,1,0,0,0,0,,0,11,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,049c5425322f,Chris Rigg,Chris Rigg,947411.0,0.12,0.1,0.35,1.4,0.0,0.23,8.33,0.0,1.05,0.12,0.13,1.05,24.8,17.81,71.83,1.16,47.62,0.47,36.36,1.28,6.17,0.0,0.82,53.85,1.51,37.61,0.58,11.06,0.23,0.93,3.38,0.23,1.51,0.93,0.47,0.35,1.16,0.12,0.0,0.12,3.26,53.85,0.47,30.77,0.58,3.84,0.93,0.12,0.0,0.0,0.0,0.0,,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,12.0,1.9688882902264595,0.7253808416426182,1.1892294473946097,13.660759223603952,11.04979268639203,212.0,305.0,43.136381,60.336975,39.3305746,42.0286,Attacking Midfield,18.0,1.77,England,€25.00m,"Jun 30, 2030","Jun 18, 2007","Jul 1, 2023",,"[""AM""]"
Conor Bradley,Liverpool FC,15,932,0,0.24,0,6,0,3,0.0,0,4,1,0.94,4,492,413,83.94,10,25.0,4,16.67,24,137,0,7,31.82,22,808,11,150,3,20,43,1,19,15,13,4,29,4.0,0,0,46,43.81,15,48.39,15,75,18,5,0,0,0,0,,2,13,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,db45f9a26463,Conor Bradley,Conor Bradley,624258.0,0.0,0.02,0.0,0.58,0.0,0.29,0.0,0.0,0.39,0.1,0.09,0.39,47.51,39.88,83.94,0.97,25.0,0.39,16.67,2.32,13.23,0.0,0.68,31.82,2.12,78.03,1.06,14.48,0.29,1.93,4.15,0.1,1.83,1.45,1.26,0.39,2.8,0.39,0.0,0.0,4.44,43.81,1.45,48.39,1.45,7.24,1.74,0.48,0.0,0.0,0.0,0.0,,0.19,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,6.0,3.412436105310917,2.405481914058328,1.1937107481062412,,,,,,,,,Right-Back,22.0,1.81,Northern Ireland,€30.00m,"Jun 30, 2029","Jul 9, 2003","Jul 1, 2023",,"[""FB""]"
Jair,Nottingham Forest,9,525,0,0.29,1,3,1,0,0.0,0,3,0,0.07,1,221,177,80.09,5,23.81,0,0.0,2,16,0,2,50.0,4,304,1,54,0,6,13,0,9,5,5,2,31,2.0,1,2,17,68.0,5,55.56,5,12,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,c481d50e4461,Jair,Jair Cunha,984096.0,0.0,0.05,0.17,0.51,0.17,0.0,0.0,0.0,0.51,0.0,0.01,0.17,37.89,30.34,80.09,0.86,23.81,0.0,0.0,0.34,2.74,0.0,0.34,50.0,0.69,52.11,0.17,9.26,0.0,1.03,2.23,0.0,1.54,0.86,0.86,0.34,5.31,0.34,0.17,0.34,2.91,68.0,0.86,55.56,0.86,2.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,3.0,1.1901298351585865,0.6265075467526913,0.0787873566150665,14.889913525297573,10.191859028055797,210.0,294.0,48.936246,64.739616,46.652752,42.2415,Centre-Back,21.0,1.98,Brazil,€12.00m,"Jun 30, 2030","Mar 7, 2005","Jul 11, 2025",,"[""CB""]"
Rodrigo Gomes,Wolverhampton,22,978,3,2.15,6,20,2,0,15.0,0,18,0,0.42,4,263,190,72.24,2,16.67,3,12.5,24,74,1,8,30.77,26,481,7,157,5,8,33,3,23,18,9,2,13,2.0,0,0,39,48.75,6,25.0,10,59,6,0,0,0,0,0,,0,18,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,d0d4f13ba5e9,Rodrigo Gomes,Rodrigo Gomes,667121.0,0.28,0.2,0.55,1.84,0.18,0.0,15.0,0.0,1.66,0.0,0.04,0.37,24.2,17.48,72.24,0.18,16.67,0.28,12.5,2.21,6.81,0.09,0.74,30.77,2.39,44.26,0.64,14.45,0.46,0.74,3.04,0.28,2.12,1.66,0.83,0.18,1.2,0.18,0.0,0.0,3.59,48.75,0.55,25.0,0.92,5.43,0.55,0.0,0.0,0.0,0.0,0.0,,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,21.0,3.37700173817575,1.008143601939082,0.1513135097920894,,,,,,,,,Left Midfield,22.0,1.75,Portugal,€15.00m,"Jun 30, 2029","Jul 7, 2003","Jul 1, 2024",,"[""W"", ""CM""]"
Bafodé Diakité,Bournemouth,18,1286,0,0.02,0,1,0,0,0.0,0,1,0,0.18,3,749,659,87.98,34,47.22,0,0.0,1,85,0,0,0.0,3,922,1,100,2,5,48,2,20,15,12,0,83,5.0,0,1,25,62.5,35,49.3,3,51,8,1,0,1,0,0,,4,27,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,d3a338444ad6,Bafode Diakite,Bafodé Diakité,463605.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.21,52.42,46.12,87.98,2.38,47.22,0.0,0.0,0.07,5.95,0.0,0.0,0.0,0.21,64.53,0.07,7.0,0.14,0.35,3.36,0.14,1.4,1.05,0.84,0.0,5.81,0.35,0.0,0.07,1.75,62.5,2.45,49.3,0.21,3.57,0.56,0.07,0.0,0.07,0.0,0.0,,0.28,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,1.0,3.926532536745072,3.877728216350079,0.0845660716295242,10.676201343001743,10.939113123703574,275.0,274.0,66.834552,56.769789,62.267542,60.3276,Centre-Back,25.0,1.84,France,€30.00m,"Jun 30, 2030","Jan 6, 2001","Aug 13, 2025",,"[""CB""]"
Brian Brobbey,Sunderland,31,1944,7,5.94,18,36,12,2,19.44,2,34,1,0.68,15,275,198,72.0,4,57.14,0,0.0,2,82,0,2,12.5,16,538,29,182,6,37,44,8,9,2,0,7,15,6.0,0,0,47,38.21,65,46.76,4,150,32,6,0,1,1,0,,1,30,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,05e24affe15e,Brian Brobbey,Brian Brobbey,473169.0,0.32,0.28,0.83,1.67,0.56,0.09,19.44,0.09,1.57,0.05,0.03,0.69,12.73,9.17,72.0,0.19,57.14,0.0,0.0,0.09,3.8,0.0,0.09,12.5,0.74,24.91,1.34,8.43,0.28,1.71,2.04,0.37,0.42,0.09,0.0,0.32,0.69,0.28,0.0,0.0,2.18,38.21,3.01,46.76,0.19,6.94,1.48,0.28,0.0,0.05,0.05,0.0,,0.05,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,36.0,9.288086591288447,1.6009146478027103,1.5084331054240463,13.660759223603952,11.04979268639203,212.0,305.0,43.136381,60.336975,39.3305746,42.0286,Centre-Forward,24.0,1.8,Netherlands,€25.00m,"Jun 30, 2029","Feb 1, 2002","Sep 1, 2025",,"[""CF""]"
Chemsdine Talbi,Sunderland,28,1561,4,2.13,10,25,2,0,16.0,0,16,1,1.19,12,402,327,81.34,13,56.52,7,14.29,49,108,0,16,44.44,36,637,11,192,4,1,61,2,11,6,2,5,17,1.0,2,0,28,36.36,1,7.14,13,62,5,0,0,0,0,0,,2,14,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,0f6c26f125bf,Chemsdine Talbi,Chemsdine Talbi,743384.0,0.23,0.12,0.58,1.44,0.12,0.0,16.0,0.0,0.92,0.06,0.07,0.69,23.18,18.85,81.34,0.75,56.52,0.4,14.29,2.83,6.23,0.0,0.92,44.44,2.08,36.73,0.63,11.07,0.23,0.06,3.52,0.12,0.63,0.35,0.12,0.29,0.98,0.06,0.12,0.0,1.61,36.36,0.06,7.14,0.75,3.57,0.29,0.0,0.0,0.0,0.0,0.0,,0.12,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,25.0,3.2277513165026903,1.188907701522112,0.6003798525780439,13.660759223603952,11.04979268639203,212.0,305.0,43.136381,60.336975,39.3305746,42.0286,Right Winger,21.0,1.75,Morocco,€25.00m,"Jun 30, 2030","May 9, 2005","Jul 9, 2025",,"[""W""]"
Wilfried Gnonto,Leeds United,23,535,0,0.41,0,10,0,1,0.0,0,5,1,0.72,9,218,167,76.61,6,75.0,2,10.0,20,76,0,5,35.71,14,360,9,103,5,11,26,0,18,14,3,4,12,0.0,0,0,34,53.97,1,7.14,4,42,7,3,0,0,1,0,,0,14,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,4f273f171ba9,Wilfried Gnonto,Wilfried Gnonto,627626.0,0.0,0.07,0.0,1.68,0.0,0.17,0.0,0.0,0.84,0.17,0.12,1.51,36.67,28.09,76.61,1.01,75.0,0.34,10.0,3.36,12.79,0.0,0.84,35.71,2.36,60.56,1.51,17.33,0.84,1.85,4.37,0.0,3.03,2.36,0.5,0.67,2.02,0.0,0.0,0.0,5.72,53.97,0.17,7.14,0.67,7.07,1.18,0.5,0.0,0.0,0.17,0.0,,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,10.0,2.879379965364933,1.2366269938647747,1.2471250221133232,,,,,,,,,Right Winger,22.0,1.7,Italy,€18.00m,"Jun 30, 2028","Nov 5, 2003","Sep 1, 2022",,"[""W""]"
Gabriel Martinelli,Arsenal,30,1079,1,3.99,13,29,7,4,3.45,0,26,4,1.26,13,261,189,72.41,4,26.67,9,24.32,37,86,0,22,57.89,38,520,26,191,16,14,52,5,12,8,1,7,10,1.0,0,2,47,45.19,8,30.77,6,75,10,3,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0,0,0,6.63,England Premier League,total,25/26,bf62a7b7e00a,Gabriel Martinelli,Gabriel Martinelli,655488.0,0.08,0.33,1.08,2.42,0.58,0.33,3.45,0.0,2.17,0.33,0.11,1.08,21.77,15.76,72.41,0.33,26.67,0.75,24.32,3.09,7.17,0.0,1.84,57.89,3.17,43.37,2.17,15.93,1.33,1.17,4.34,0.42,1.0,0.67,0.08,0.58,0.83,0.08,0.0,0.17,3.92,45.19,0.67,30.77,0.5,6.26,0.83,0.25,0.0,0.0,0.0,0.0,,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,per90,29.0,10.0232590213418,3.6065212953835726,2.569171307608485,10.32583157115106,15.205794222229812,349.0,142.0,77.486613,33.1338052,74.441933,79.8749,Left Winger,24.0,1.78,Brazil,€45.00m,"Jun 30, 2027","Jun 18, 2001","Jul 2, 2019",,"[""W""]"
